#proteinId;gotermId;goName;gotermType;goAcc
1979904;3727;protein binding;molecular_function;GO:0005515
1979904;4595;protein complex assembly;biological_process;GO:0006461
1979904;4994;intracellular protein transport;biological_process;GO:0006886
1979904;9480;vesicle-mediated transport;biological_process;GO:0016192
1979904;13011;membrane coat;cellular_component;GO:0030117
1979904;3530;structural molecule activity;molecular_function;GO:0005198
1979904;6212;protein transporter activity;molecular_function;GO:0008565
1979904;13020;COPI vesicle coat;cellular_component;GO:0030126
1979904;3708;binding;molecular_function;GO:0005488
1979905;3838;nucleus;cellular_component;GO:0005634
1979907;2175;nucleic acid binding;molecular_function;GO:0003676
1979907;5846;methyltransferase activity;molecular_function;GO:0008168
1979907;15094;methylation;biological_process;GO:0032259
1979908;2916;ribonuclease P activity;molecular_function;GO:0004526
1979910;3043;protein kinase activity;molecular_function;GO:0004672
1979910;3736;ATP binding;molecular_function;GO:0005524
1979910;4602;protein amino acid phosphorylation;biological_process;GO:0006468
1979910;3045;protein serine/threonine kinase activity;molecular_function;GO:0004674
1979911;162;nucleotide binding;molecular_function;GO:0000166
1979911;10269;nucleoside-triphosphatase activity;molecular_function;GO:0017111
1979911;3736;ATP binding;molecular_function;GO:0005524
1979911;3838;nucleus;cellular_component;GO:0005634
1979911;3930;cytoplasm;cellular_component;GO:0005737
1979911;9985;hydrolase activity;molecular_function;GO:0016787
1979911;13056;protein catabolic process;biological_process;GO:0030163
1979914;5830;metabolic process;biological_process;GO:0008152
1979914;9956;transferase activity, transferring glycosyl groups;molecular_function;GO:0016757
1979914;159;tryptophan biosynthetic process;biological_process;GO:0000162
1979914;2490;anthranilate phosphoribosyltransferase activity;molecular_function;GO:0004048
1979915;2422;RNA ligase (ATP) activity;molecular_function;GO:0003972
1979915;3736;ATP binding;molecular_function;GO:0005524
1979915;4535;tRNA splicing;biological_process;GO:0006388
1979918;2321;3-dehydroquinate dehydratase activity;molecular_function;GO:0003855
1979918;6682;aromatic amino acid family biosynthetic process;biological_process;GO:0009073
1979918;2176;DNA binding;molecular_function;GO:0003677
1979918;3838;nucleus;cellular_component;GO:0005634
1979918;4499;transcription;biological_process;GO:0006350
1979918;5939;zinc ion binding;molecular_function;GO:0008270
1979919;10005;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds;molecular_function;GO:0016810
1979922;3838;nucleus;cellular_component;GO:0005634
1979922;4513;rRNA processing;biological_process;GO:0006364
1979922;13392;ribonucleoprotein complex;cellular_component;GO:0030529
1979923;3028;porphobilinogen synthase activity;molecular_function;GO:0004655
1979923;15848;tetrapyrrole biosynthetic process;biological_process;GO:0033014
1979923;21295;metal ion binding;molecular_function;GO:0046872
1979924;9582;dephosphorylation;biological_process;GO:0016311
1979924;9988;phosphoric monoester hydrolase activity;molecular_function;GO:0016791
1979924;3091;protein tyrosine phosphatase activity;molecular_function;GO:0004725
1979925;3827;intracellular;cellular_component;GO:0005622
1979925;12091;rRNA binding;molecular_function;GO:0019843
1979925;2216;RNA binding;molecular_function;GO:0003723
1979926;2198;RNA polymerase II transcription factor activity;molecular_function;GO:0003702
1979926;3871;transcription factor TFIIA complex;cellular_component;GO:0005672
1979926;4515;transcription initiation from RNA polymerase II promoter;biological_process;GO:0006367
1979927;2228;translation initiation factor activity;molecular_function;GO:0003743
1979927;3932;mitochondrial envelope;cellular_component;GO:0005740
1979927;4557;translational initiation;biological_process;GO:0006413
1979928;9367;mRNA metabolic process;biological_process;GO:0016071
1979928;13392;ribonucleoprotein complex;cellular_component;GO:0030529
1979929;3727;protein binding;molecular_function;GO:0005515
1979929;3930;cytoplasm;cellular_component;GO:0005737
1979930;2439;acetylglutamate kinase activity;molecular_function;GO:0003991
1979930;4656;arginine biosynthetic process;biological_process;GO:0006526
1979930;2484;amino-acid N-acetyltransferase activity;molecular_function;GO:0004042
1979932;4703;valine metabolic process;biological_process;GO:0006573
1979932;6101;3-hydroxyisobutyrate dehydrogenase activity;molecular_function;GO:0008442
1979932;2990;phosphogluconate dehydrogenase (decarboxylating) activity;molecular_function;GO:0004616
1979932;4263;pentose-phosphate shunt;biological_process;GO:0006098
1979932;9710;oxidoreductase activity;molecular_function;GO:0016491
1979933;2994;phospholipase activity;molecular_function;GO:0004620
1979933;6987;phospholipid catabolic process;biological_process;GO:0009395
1979933;5830;metabolic process;biological_process;GO:0008152
1979933;2997;phospholipase A2 activity;molecular_function;GO:0004623
1979933;2998;secreted phospholipase A2 activity;molecular_function;GO:0004624
1979933;2999;calcium-dependent secreted phospholipase A2 activity;molecular_function;GO:0004625
1979933;3000;cytosolic phospholipase A2 activity;molecular_function;GO:0004626
1979933;3001;calcium-dependent cytosolic phospholipase A2 activity;molecular_function;GO:0004627
1979933;3002;calcium-independent cytosolic phospholipase A2 activity;molecular_function;GO:0004628
1979933;21910;calcium-dependent phospholipase A2 activity;molecular_function;GO:0047498
1979933;21911;calcium-independent phospholipase A2 activity;molecular_function;GO:0047499
1979934;2216;RNA binding;molecular_function;GO:0003723
1979934;2915;ribonuclease III activity;molecular_function;GO:0004525
1979934;4541;RNA processing;biological_process;GO:0006396
1979934;3827;intracellular;cellular_component;GO:0005622
1979934;9670;bidentate ribonuclease III activity;molecular_function;GO:0016443
1979937;9985;hydrolase activity;molecular_function;GO:0016787
1979937;3087;phosphoprotein phosphatase activity;molecular_function;GO:0004721
1979937;3089;calcium-dependent protein serine/threonine phosphatase activity;molecular_function;GO:0004723
1979937;3090;magnesium-dependent protein serine/threonine phosphatase activity;molecular_function;GO:0004724
1979937;4132;magnesium-dependent protein serine/threonine phosphatase complex;cellular_component;GO:0005963
1979937;6080;CTD phosphatase activity;molecular_function;GO:0008420
1979937;6240;calcium-dependent protein serine/threonine phosphatase regulator activity;molecular_function;GO:0008597
1979937;10186;myosin phosphatase activity;molecular_function;GO:0017018
1979937;10187;myosin phosphatase regulator activity;molecular_function;GO:0017020
1979937;10190;myosin phosphatase complex;cellular_component;GO:0017023
1979943;3099;pyridoxamine-phosphate oxidase activity;molecular_function;GO:0004733
1979943;6253;pyridoxine biosynthetic process;biological_process;GO:0008615
1979943;7744;FMN binding;molecular_function;GO:0010181
1979944;2512;aspartate carbamoyltransferase activity;molecular_function;GO:0004070
1979944;4369;'de novo' pyrimidine base biosynthetic process;biological_process;GO:0006207
1979944;2528;carbamoyl-phosphate synthase activity;molecular_function;GO:0004086
1979944;4924;nitrogen compound metabolic process;biological_process;GO:0006807
1979944;2290;catalytic activity;molecular_function;GO:0003824
1979944;3736;ATP binding;molecular_function;GO:0005524
1979944;5830;metabolic process;biological_process;GO:0008152
1979944;4650;amino acid metabolic process;biological_process;GO:0006520
1979944;9805;amino acid binding;molecular_function;GO:0016597
1979944;9943;carboxyl- or carbamoyltransferase activity;molecular_function;GO:0016743
1979948;2744;glucan 1,3-beta-glucosidase activity;molecular_function;GO:0004338
1979953;3727;protein binding;molecular_function;GO:0005515
1979957;2244;microtubule motor activity;molecular_function;GO:0003777
1979957;3736;ATP binding;molecular_function;GO:0005524
1979957;4051;microtubule associated complex;cellular_component;GO:0005875
1979957;5113;microtubule-based movement;biological_process;GO:0007018
1979958;12037;small conjugating protein ligase activity;molecular_function;GO:0019787
1979958;19152;post-translational protein modification;biological_process;GO:0043687
1979958;24495;regulation of protein metabolic process;biological_process;GO:0051246
1979958;3200;ubiquitin-protein ligase activity;molecular_function;GO:0004842
1979958;24685;regulation of ubiquitin-protein ligase activity;biological_process;GO:0051438
1979958;24687;regulation of ubiquitin-protein ligase activity during meiotic cell cycle;biological_process;GO:0051440
1979958;24690;positive regulation of ubiquitin-protein ligase activity;biological_process;GO:0051443
1979958;24691;negative regulation of ubiquitin-protein ligase activity;biological_process;GO:0051444
1979959;2290;catalytic activity;molecular_function;GO:0003824
1979959;5830;metabolic process;biological_process;GO:0008152
1979959;2433;acetyl-CoA C-acetyltransferase activity;molecular_function;GO:0003985
1979960;3043;protein kinase activity;molecular_function;GO:0004672
1979960;3736;ATP binding;molecular_function;GO:0005524
1979960;4602;protein amino acid phosphorylation;biological_process;GO:0006468
1979960;3045;protein serine/threonine kinase activity;molecular_function;GO:0004674
1979963;9710;oxidoreductase activity;molecular_function;GO:0016491
1979963;3722;copper ion binding;molecular_function;GO:0005507
1979963;6106;L-ascorbate oxidase activity;molecular_function;GO:0008447
1979964;6667;biosynthetic process;biological_process;GO:0009058
1979964;9986;hydrolase activity, acting on ester bonds;molecular_function;GO:0016788
1979964;14021;phosphopantetheine binding;molecular_function;GO:0031177
1979964;5830;metabolic process;biological_process;GO:0008152
1979964;2290;catalytic activity;molecular_function;GO:0003824
1979964;3708;binding;molecular_function;GO:0005488
1979966;5830;metabolic process;biological_process;GO:0008152
1979966;9710;oxidoreductase activity;molecular_function;GO:0016491
1979966;2723;3-oxoacyl-[acyl-carrier-protein] reductase activity;molecular_function;GO:0004316
1979967;2196;transcription factor activity;molecular_function;GO:0003700
1979967;3838;nucleus;cellular_component;GO:0005634
1979967;4504;regulation of transcription, DNA-dependent;biological_process;GO:0006355
1979967;5939;zinc ion binding;molecular_function;GO:0008270
1979967;2176;DNA binding;molecular_function;GO:0003677
1979967;4499;transcription;biological_process;GO:0006350
1979969;2176;DNA binding;molecular_function;GO:0003677
1979969;2353;DNA-directed DNA polymerase activity;molecular_function;GO:0003887
1979969;3838;nucleus;cellular_component;GO:0005634
1979969;4421;DNA replication;biological_process;GO:0006260
1979969;16887;DNA polymerase activity;molecular_function;GO:0034061
1979970;5876;steroid metabolic process;biological_process;GO:0008202
1979972;2176;DNA binding;molecular_function;GO:0003677
1979972;2207;transcription coactivator activity;molecular_function;GO:0003713
1979972;4504;regulation of transcription, DNA-dependent;biological_process;GO:0006355
1979972;3708;binding;molecular_function;GO:0005488
1979973;5849;O-methyltransferase activity;molecular_function;GO:0008171
1979973;17926;caffeoyl-CoA O-methyltransferase activity;molecular_function;GO:0042409
1979976;9320;membrane;cellular_component;GO:0016020
1979978;3930;cytoplasm;cellular_component;GO:0005737
1979978;5020;autophagy;biological_process;GO:0006914
1979979;2196;transcription factor activity;molecular_function;GO:0003700
1979979;3838;nucleus;cellular_component;GO:0005634
1979979;4504;regulation of transcription, DNA-dependent;biological_process;GO:0006355
1979979;5939;zinc ion binding;molecular_function;GO:0008270
1979983;3043;protein kinase activity;molecular_function;GO:0004672
1979983;3736;ATP binding;molecular_function;GO:0005524
1979983;4602;protein amino acid phosphorylation;biological_process;GO:0006468
1979983;3045;protein serine/threonine kinase activity;molecular_function;GO:0004674
1979983;3052;protein kinase CK2 activity;molecular_function;GO:0004682
